CVE-2017-16307	HAS_WEAKNESS	CWE-121
CVE-2017-16308	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16308	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16308	HAS_WEAKNESS	CWE-121
CVE-2017-16309	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16309	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16309	HAS_WEAKNESS	CWE-121
CVE-2017-16310	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16310	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16310	HAS_WEAKNESS	CWE-121
CVE-2017-16311	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16311	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16311	HAS_WEAKNESS	CWE-121
CVE-2017-16312	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16312	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16312	HAS_WEAKNESS	CWE-121
CVE-2017-20161	AFFECTS_PRODUCT	PROD-MACGEIGER-PROJECT-MACGEIGER
CVE-2017-20161	HAS_WEAKNESS	CWE-74
CVE-2017-20163	AFFECTS_PRODUCT	PROD-NVIEW-PROJECT-NVIEW
CVE-2017-20163	HAS_WEAKNESS	CWE-89
CVE-2017-20165	AFFECTS_PRODUCT	PROD-DEBUG-PROJECT-DEBUG
CVE-2017-20165	HAS_WEAKNESS	CWE-1333
CVE-2017-20166	AFFECTS_PRODUCT	PROD-ECTO-PROJECT-ECTO
CVE-2017-20166	HAS_WEAKNESS	CWE-754
CVE-2017-20168	AFFECTS_PRODUCT	PROD-PIWALLET-PROJECT-PIWALLET
CVE-2017-20168	HAS_WEAKNESS	CWE-89
CVE-2017-5242	AFFECTS_PRODUCT	PROD-RAPID7-INSIGHTVM
CVE-2017-5242	HAS_WEAKNESS	CWE-321
CVE-2017-5242	HAS_WEAKNESS	CWE-330
CVE-2017-5638	AFFECTS_PRODUCT	PROD-APACHE-STRUTS
